,id,season,seasonType,week,startDate,homeTeamId,homeTeam,homeConference,homeClassification,homeScore,awayTeamId,awayTeam,awayConference,awayClassification,awayScore,provider,spread,formattedSpread,spreadOpen,overUnder,overUnderOpen,homeMoneyline,awayMoneyline,0
167,401752873,2025,regular,8,2025-10-18T04:00:00.000Z,130,Michigan,Big Ten,fbs,,264,Washington,Big Ten,fbs,,ESPN Bet,-10.5,Michigan -10.5,-10.5,47.5,47.5,-320.0,260.0,
168,401754565,2025,regular,8,2025-10-18T04:00:00.000Z,228,Clemson,ACC,fbs,,2567,SMU,ACC,fbs,,DraftKings,-11.5,Clemson -11.5,-11.5,,,,,
169,401752738,2025,regular,8,2025-10-18T04:00:00.000Z,333,Alabama,SEC,fbs,,2633,Tennessee,SEC,fbs,,DraftKings,-12.5,Alabama -12.5,-12.5,,,,,
170,401752738,2025,regular,8,2025-10-18T04:00:00.000Z,333,Alabama,SEC,fbs,,2633,Tennessee,SEC,fbs,,ESPN Bet,-11.5,Alabama -11.5,-11.5,52.5,53.5,-400.0,300.0,
171,401752742,2025,regular,8,2025-10-18T04:00:00.000Z,61,Georgia,SEC,fbs,,145,Ole Miss,SEC,fbs,,DraftKings,-10.5,Georgia -10.5,-10.5,,,,,
172,401752742,2025,regular,8,2025-10-18T04:00:00.000Z,61,Georgia,SEC,fbs,,145,Ole Miss,SEC,fbs,,ESPN Bet,-10.5,Georgia -10.5,-10.5,53.5,53.5,-380.0,290.0,
173,401752871,2025,regular,8,2025-10-18T23:30:00.000Z,87,Notre Dame,FBS Independents,fbs,,30,USC,Big Ten,fbs,,DraftKings,-10.5,Notre Dame -10.5,-10.5,,,,,
174,401752871,2025,regular,8,2025-10-18T23:30:00.000Z,87,Notre Dame,FBS Independents,fbs,,30,USC,Big Ten,fbs,,ESPN Bet,-10.5,Notre Dame -10.5,-10.0,53.5,53.5,-320.0,260.0,
175,401752751,2025,regular,9,2025-10-25T04:00:00.000Z,2579,South Carolina,SEC,fbs,,333,Alabama,SEC,fbs,,DraftKings,7.5,Alabama -7.5,7.5,,,,,
176,401752881,2025,regular,9,2025-10-25T04:00:00.000Z,127,Michigan State,Big Ten,fbs,,130,Michigan,Big Ten,fbs,,DraftKings,8.5,Michigan -8.5,8.5,,,,,
177,401752881,2025,regular,9,2025-10-25T04:00:00.000Z,127,Michigan State,Big Ten,fbs,,130,Michigan,Big Ten,fbs,,ESPN Bet,8.0,Michigan -8,8.0,46.5,46.5,240.0,-290.0,
178,401752748,2025,regular,9,2025-10-25T04:00:00.000Z,99,LSU,SEC,fbs,,245,Texas A&M,SEC,fbs,,DraftKings,-5.5,LSU -5.5,-5.5,,,,,
179,401752748,2025,regular,9,2025-10-25T04:00:00.000Z,99,LSU,SEC,fbs,,245,Texas A&M,SEC,fbs,,ESPN Bet,-5.5,LSU -5.5,-5.5,53.5,53.5,-190.0,160.0,
180,401756932,2025,regular,9,2025-10-25T04:00:00.000Z,2305,Kansas,Big 12,fbs,,2306,Kansas State,Big 12,fbs,,DraftKings,4.0,Kansas State -4,4.0,,,,,
181,401756932,2025,regular,9,2025-10-25T04:00:00.000Z,2305,Kansas,Big 12,fbs,,2306,Kansas State,Big 12,fbs,,ESPN Bet,4.0,Kansas State -4,3.5,53.5,53.5,160.0,-190.0,
182,401752889,2025,regular,10,2025-11-01T04:00:00.000Z,194,Ohio State,Big Ten,fbs,,213,Penn State,Big Ten,fbs,,DraftKings,-4.0,Ohio State -4,-4.0,,,,,
183,401752889,2025,regular,10,2025-11-01T04:00:00.000Z,194,Ohio State,Big Ten,fbs,,213,Penn State,Big Ten,fbs,,ESPN Bet,-4.0,Ohio State -4,-4.0,50.5,50.5,-165.0,140.0,
184,401754581,2025,regular,10,2025-11-01T04:00:00.000Z,2567,SMU,ACC,fbs,,2390,Miami,ACC,fbs,,DraftKings,1.5,Miami -1.5,1.5,,,,,
185,401756941,2025,regular,10,2025-11-01T04:00:00.000Z,2306,Kansas State,Big 12,fbs,,2641,Texas Tech,Big 12,fbs,,DraftKings,-4.5,Kansas State -4.5,-4.5,,,,,
186,401756941,2025,regular,10,2025-11-01T04:00:00.000Z,2306,Kansas State,Big 12,fbs,,2641,Texas Tech,Big 12,fbs,,ESPN Bet,-4.0,Kansas State -4,-4.5,60.5,60.5,-185.0,155.0,
187,401752755,2025,regular,10,2025-11-01T19:30:00.000Z,57,Florida,SEC,fbs,,61,Georgia,SEC,fbs,,DraftKings,7.5,Georgia -7.5,7.5,,,,,
188,401752755,2025,regular,10,2025-11-01T19:30:00.000Z,57,Florida,SEC,fbs,,61,Georgia,SEC,fbs,,ESPN Bet,7.0,Georgia -7,8.0,51.5,51.5,200.0,-240.0,
189,401754586,2025,regular,11,2025-11-08T05:00:00.000Z,228,Clemson,ACC,fbs,,52,Florida State,ACC,fbs,,DraftKings,-16.5,Clemson -16.5,-16.5,55.5,55.5,-800.0,550.0,
190,401754586,2025,regular,11,2025-11-08T05:00:00.000Z,228,Clemson,ACC,fbs,,52,Florida State,ACC,fbs,,ESPN Bet,-17.0,Clemson -17,-16.5,55.5,55.5,-900.0,550.0,
191,401752759,2025,regular,11,2025-11-08T05:00:00.000Z,333,Alabama,SEC,fbs,,99,LSU,SEC,fbs,,DraftKings,-5.5,Alabama -5.5,-5.5,,,,,
192,401752759,2025,regular,11,2025-11-08T05:00:00.000Z,333,Alabama,SEC,fbs,,99,LSU,SEC,fbs,,ESPN Bet,-6.0,Alabama -6,-4.5,54.5,54.5,-210.0,175.0,
193,401754591,2025,regular,12,2025-11-15T00:30:00.000Z,97,Louisville,ACC,fbs,,228,Clemson,ACC,fbs,,DraftKings,6.5,Clemson -6.5,6.5,60.5,60.5,180.0,-218.0,
194,401754591,2025,regular,12,2025-11-15T00:30:00.000Z,97,Louisville,ACC,fbs,,228,Clemson,ACC,fbs,,ESPN Bet,6.0,Clemson -6,5.5,60.5,60.5,180.0,-215.0,
195,401752765,2025,regular,12,2025-11-15T05:00:00.000Z,333,Alabama,SEC,fbs,,201,Oklahoma,SEC,fbs,,DraftKings,-12.5,Alabama -12.5,-12.5,56.5,56.5,-440.0,340.0,
196,401752765,2025,regular,12,2025-11-15T05:00:00.000Z,333,Alabama,SEC,fbs,,201,Oklahoma,SEC,fbs,,ESPN Bet,-12.5,Alabama -12.5,-12.5,56.5,56.5,-425.0,320.0,
197,401752766,2025,regular,12,2025-11-15T05:00:00.000Z,61,Georgia,SEC,fbs,,251,Texas,SEC,fbs,,DraftKings,-2.5,Georgia -2.5,-2.5,,,,,
198,401752766,2025,regular,12,2025-11-15T05:00:00.000Z,61,Georgia,SEC,fbs,,251,Texas,SEC,fbs,,ESPN Bet,-2.5,Georgia -2.5,-2.0,51.5,51.5,-130.0,110.0,
199,401754600,2025,regular,13,2025-11-22T05:00:00.000Z,153,North Carolina,ACC,fbs,,150,Duke,ACC,fbs,,DraftKings,-1.5,North Carolina -1.5,-1.5,,,,,
200,401754600,2025,regular,13,2025-11-22T05:00:00.000Z,153,North Carolina,ACC,fbs,,150,Duke,ACC,fbs,,ESPN Bet,1.5,Duke -1.5,1.5,51.5,51.5,,-120.0,
201,401752680,2025,regular,1,2025-08-31T19:00:00.000Z,2579,South Carolina,SEC,fbs,24.0,259,Virginia Tech,ACC,fbs,11.0,DraftKings,-8.5,South Carolina -8.5,-8.5,48.5,48.5,-340.0,270.0,
202,401752680,2025,regular,1,2025-08-31T19:00:00.000Z,2579,South Carolina,SEC,fbs,24.0,259,Virginia Tech,ACC,fbs,11.0,ESPN Bet,-7.5,South Carolina -7.5,-8.0,51.5,47.5,-260.0,215.0,
203,401752680,2025,regular,1,2025-08-31T19:00:00.000Z,2579,South Carolina,SEC,fbs,24.0,259,Virginia Tech,ACC,fbs,11.0,Bovada,-7.0,South Carolina -7.0,-10.5,52.0,45.5,-350.0,275.0,
204,401752676,2025,regular,1,2025-08-30T16:00:00.000Z,2633,Tennessee,SEC,fbs,45.0,183,Syracuse,ACC,fbs,26.0,DraftKings,-13.5,Tennessee -13.5,-13.5,53.5,53.5,-550.0,410.0,
205,401752676,2025,regular,1,2025-08-30T16:00:00.000Z,2633,Tennessee,SEC,fbs,45.0,183,Syracuse,ACC,fbs,26.0,ESPN Bet,-13.5,Tennessee -13.5,-14.0,51.5,53.5,-600.0,400.0,
206,401752676,2025,regular,1,2025-08-30T16:00:00.000Z,2633,Tennessee,SEC,fbs,45.0,183,Syracuse,ACC,fbs,26.0,Bovada,-13.5,Tennessee -13.5,-14.5,51.5,56.5,-550.0,390.0,
207,401752841,2025,regular,4,2025-09-20T19:00:00.000Z,2483,Oregon,Big Ten,fbs,41.0,204,Oregon State,Pac-12,fbs,7.0,DraftKings,-33.5,Oregon -33.5,-26.5,58.5,,,,
208,401752841,2025,regular,4,2025-09-20T19:00:00.000Z,2483,Oregon,Big Ten,fbs,41.0,204,Oregon State,Pac-12,fbs,7.0,Bovada,-34.0,Oregon -34.0,-35.0,58.0,56.5,,,
209,401752841,2025,regular,4,2025-09-20T19:00:00.000Z,2483,Oregon,Big Ten,fbs,41.0,204,Oregon State,Pac-12,fbs,7.0,ESPN Bet,-34.5,Oregon -34.5,-34.5,58.5,56.5,,,
210,401754552,2025,regular,6,2025-10-04T16:00:00.000Z,153,North Carolina,ACC,fbs,,228,Clemson,ACC,fbs,,DraftKings,13.5,Clemson -13.5,13.5,,,,,
211,401756901,2025,regular,4,2025-09-20T16:00:00.000Z,254,Utah,Big 12,fbs,10.0,2641,Texas Tech,Big 12,fbs,34.0,DraftKings,-3.5,Utah -3.5,-3.5,58.5,,-175.0,145.0,
212,401756901,2025,regular,4,2025-09-20T16:00:00.000Z,254,Utah,Big 12,fbs,10.0,2641,Texas Tech,Big 12,fbs,34.0,Bovada,-3.5,Utah -3.5,-4.0,58.0,55.5,-175.0,150.0,
213,401756901,2025,regular,4,2025-09-20T16:00:00.000Z,254,Utah,Big 12,fbs,10.0,2641,Texas Tech,Big 12,fbs,34.0,ESPN Bet,-3.5,Utah -3.5,-4.5,58.5,55.5,-175.0,150.0,
214,401752843,2025,regular,4,2025-09-20T23:30:00.000Z,84,Indiana,Big Ten,fbs,63.0,356,Illinois,Big Ten,fbs,10.0,DraftKings,-7.0,Indiana -7,-2.5,51.5,,-265.0,215.0,
215,401752843,2025,regular,4,2025-09-20T23:30:00.000Z,84,Indiana,Big Ten,fbs,63.0,356,Illinois,Big Ten,fbs,10.0,Bovada,-6.5,Indiana -6.5,-4.5,51.0,52.5,-210.0,175.0,
216,401752843,2025,regular,4,2025-09-20T23:30:00.000Z,84,Indiana,Big Ten,fbs,63.0,356,Illinois,Big Ten,fbs,10.0,ESPN Bet,-7.5,Indiana -7.5,-4.5,50.5,52.5,-270.0,220.0,
217,401754553,2025,regular,6,2025-10-04T23:30:00.000Z,52,Florida State,ACC,fbs,,2390,Miami,ACC,fbs,,DraftKings,4.0,Miami -4,7.0,,,,,
218,401754553,2025,regular,6,2025-10-04T23:30:00.000Z,52,Florida State,ACC,fbs,,2390,Miami,ACC,fbs,,ESPN Bet,4.5,Miami -4.5,6.5,53.5,53.5,160.0,-190.0,
219,401752727,2025,regular,6,2025-10-04T19:30:00.000Z,57,Florida,SEC,fbs,,251,Texas,SEC,fbs,,DraftKings,7.5,Texas -7.5,6.5,,,,,
220,401752727,2025,regular,6,2025-10-04T19:30:00.000Z,57,Florida,SEC,fbs,,251,Texas,SEC,fbs,,ESPN Bet,6.5,Texas -6.5,6.5,51.5,53.5,175.0,-210.0,
221,401752718,2025,regular,5,2025-09-27T23:30:00.000Z,61,Georgia,SEC,fbs,,333,Alabama,SEC,fbs,,DraftKings,-3.0,Georgia -3,-4.0,52.5,,-155.0,130.0,
222,401752718,2025,regular,5,2025-09-27T23:30:00.000Z,61,Georgia,SEC,fbs,,333,Alabama,SEC,fbs,,ESPN Bet,-3.5,Georgia -3.5,-4.0,52.5,52.5,-150.0,130.0,
223,401752718,2025,regular,5,2025-09-27T23:30:00.000Z,61,Georgia,SEC,fbs,,333,Alabama,SEC,fbs,,Bovada,-3.0,Georgia -3.0,-3.0,52.5,53.5,-160.0,135.0,
224,401757165,2025,regular,6,2025-10-04T19:30:00.000Z,87,Notre Dame,FBS Independents,fbs,,68,Boise State,Mountain West,fbs,,DraftKings,-16.5,Notre Dame -16.5,-16.5,,,,,
225,401757165,2025,regular,6,2025-10-04T19:30:00.000Z,87,Notre Dame,FBS Independents,fbs,,68,Boise State,Mountain West,fbs,,ESPN Bet,-16.0,Notre Dame -16,-16.5,53.5,53.5,-750.0,475.0,
226,401752911,2025,regular,13,2025-11-22T05:00:00.000Z,2483,Oregon,Big Ten,fbs,,30,USC,Big Ten,fbs,,DraftKings,-13.5,Oregon -13.5,-13.5,,,,,
227,401752911,2025,regular,13,2025-11-22T05:00:00.000Z,2483,Oregon,Big Ten,fbs,,30,USC,Big Ten,fbs,,ESPN Bet,-12.0,Oregon -12,-12.0,55.5,55.5,-450.0,340.0,
228,401752775,2025,regular,13,2025-11-22T05:00:00.000Z,57,Florida,SEC,fbs,,2633,Tennessee,SEC,fbs,,DraftKings,-4.0,Florida -4,-4.0,,,,,
229,401756956,2025,regular,13,2025-11-22T05:00:00.000Z,38,Colorado,Big 12,fbs,,9,Arizona State,Big 12,fbs,,DraftKings,4.5,Arizona State -4.5,4.5,,,,,
230,401752823,2025,regular,2,2025-09-07T00:00:00.000Z,2439,UNLV,Mountain West,fbs,30.0,26,UCLA,Big Ten,fbs,23.0,Bovada,2.5,UCLA -2.5,2.0,54.5,56.5,105.0,-125.0,
231,401752823,2025,regular,2,2025-09-07T00:00:00.000Z,2439,UNLV,Mountain West,fbs,30.0,26,UCLA,Big Ten,fbs,23.0,ESPN Bet,2.5,UCLA -2.5,2.5,54.5,55.5,115.0,-135.0,
232,401760371,2025,regular,1,2025-08-23T20:00:00.000Z,2439,UNLV,Mountain West,fbs,38.0,304,Idaho State,Big Sky,fcs,31.0,Bovada,-30.5,UNLV -30.5,-24.5,67.0,64.5,-3500.0,1100.0,
233,401760371,2025,regular,1,2025-08-23T20:00:00.000Z,2439,UNLV,Mountain West,fbs,38.0,304,Idaho State,Big Sky,fcs,31.0,ESPN Bet,-30.5,UNLV -30.5,-24.5,67.5,64.5,-10000.0,2500.0,
234,401752688,2025,regular,2,2025-09-06T23:30:00.000Z,344,Mississippi State,SEC,fbs,24.0,9,Arizona State,Big 12,fbs,20.0,Bovada,6.0,Arizona State -6.0,7.0,58.5,59.0,225.0,-275.0,
235,401752688,2025,regular,2,2025-09-06T23:30:00.000Z,344,Mississippi State,SEC,fbs,24.0,9,Arizona State,Big 12,fbs,20.0,ESPN Bet,5.5,Arizona State -5.5,6.5,58.5,59.5,170.0,-200.0,
236,401752948,2025,regular,2,2025-09-07T02:15:00.000Z,265,Washington State,Pac-12,fbs,36.0,21,San Diego State,Mountain West,fbs,13.0,Bovada,-2.0,Washington State -2.0,-3.0,46.5,45.0,-150.0,130.0,
237,401752948,2025,regular,2,2025-09-07T02:15:00.000Z,265,Washington State,Pac-12,fbs,36.0,21,San Diego State,Mountain West,fbs,13.0,ESPN Bet,-2.5,Washington State -2.5,-1.5,46.5,45.5,-125.0,105.0,
238,401754528,2025,regular,2,2025-09-05T23:00:00.000Z,97,Louisville,ACC,fbs,28.0,256,James Madison,Sun Belt,fbs,14.0,Bovada,-15.0,Louisville -15.0,-15.0,57.0,57.5,-700.0,475.0,
239,401754528,2025,regular,2,2025-09-05T23:00:00.000Z,97,Louisville,ACC,fbs,28.0,256,James Madison,Sun Belt,fbs,14.0,ESPN Bet,-15.5,Louisville -15.5,-14.5,56.5,57.5,-750.0,475.0,
240,401767476,2025,regular,1,2025-08-23T17:00:00.000Z,2447,Nicholls,Southland,fcs,20.0,2916,Incarnate Word,Southland,fcs,6.0,Bovada,13.5,Incarnate Word -13.5,13.5,51.5,51.5,-480.0,350.0,
241,401767476,2025,regular,1,2025-08-23T17:00:00.000Z,2447,Nicholls,Southland,fcs,20.0,2916,Incarnate Word,Southland,fcs,6.0,ESPN Bet,13.5,Incarnate Word -13.5,,50.5,,,,
242,401752826,2025,regular,2,2025-09-05T23:30:00.000Z,120,Maryland,Big Ten,fbs,20.0,2459,Northern Illinois,Mid-American,fbs,9.0,Bovada,-17.0,Maryland -17.0,-15.5,44.5,48.5,-750.0,500.0,
243,401752826,2025,regular,2,2025-09-05T23:30:00.000Z,120,Maryland,Big Ten,fbs,20.0,2459,Northern Illinois,Mid-American,fbs,9.0,ESPN Bet,-16.5,Maryland -16.5,-16.5,44.5,48.5,-900.0,550.0,
244,401752790,2025,regular,14,2025-11-29T17:00:00.000Z,2579,South Carolina,SEC,fbs,,228,Clemson,ACC,fbs,,ESPN Bet,4.5,Clemson -4.5,4.5,53.5,53.5,170.0,-200.0,
245,401762790,2025,regular,1,2025-08-28T22:00:00.000Z,189,Bowling Green,Mid-American,fbs,26.0,322,Lafayette,Patriot,fcs,7.0,Bovada,-21.0,Bowling Green -21.0,-14.5,53.0,52.5,-1300.0,725.0,
246,401762790,2025,regular,1,2025-08-28T22:00:00.000Z,189,Bowling Green,Mid-American,fbs,26.0,322,Lafayette,Patriot,fcs,7.0,ESPN Bet,-21.5,Bowling Green -21.5,-21.5,53.5,52.5,-1600.0,800.0,
247,401752709,2025,regular,4,2025-09-20T23:30:00.000Z,2390,Miami,ACC,fbs,26.0,57,Florida,SEC,fbs,7.0,ESPN Bet,-8.5,Miami -8.5,-3.0,51.5,55.5,-320.0,260.0,
248,401752709,2025,regular,4,2025-09-20T23:30:00.000Z,2390,Miami,ACC,fbs,26.0,57,Florida,SEC,fbs,7.0,DraftKings,-8.5,Miami -8.5,-3.5,51.5,,-340.0,270.0,
249,401752709,2025,regular,4,2025-09-20T23:30:00.000Z,2390,Miami,ACC,fbs,26.0,57,Florida,SEC,fbs,7.0,Bovada,-8.5,Miami -8.5,-9.5,51.0,52.5,-290.0,240.0,
250,401752804,2025,regular,1,2025-08-30T20:00:00.000Z,2483,Oregon,Big Ten,fbs,59.0,147,Montana State,Big Sky,fcs,13.0,Bovada,-28.0,Oregon -28.0,-26.5,56.5,55.5,,,
251,401752804,2025,regular,1,2025-08-30T20:00:00.000Z,2483,Oregon,Big Ten,fbs,59.0,147,Montana State,Big Sky,fcs,13.0,ESPN Bet,-28.5,Oregon -28.5,-27.5,55.5,56.5,-10000.0,2500.0,
252,401754618,2025,regular,2,2025-09-06T16:00:00.000Z,183,Syracuse,ACC,fbs,27.0,41,UConn,FBS Independents,fbs,20.0,Bovada,-7.0,Syracuse -7.0,-9.0,57.5,59.0,-350.0,275.0,
253,401754618,2025,regular,2,2025-09-06T16:00:00.000Z,183,Syracuse,ACC,fbs,27.0,41,UConn,FBS Independents,fbs,20.0,ESPN Bet,-7.5,Syracuse -7.5,-7.5,57.5,59.5,-275.0,225.0,
254,401754525,2025,regular,2,2025-09-06T16:00:00.000Z,2567,SMU,ACC,fbs,45.0,239,Baylor,Big 12,fbs,48.0,Bovada,-3.0,SMU -3.0,-4.0,65.5,65.0,-185.0,160.0,
255,401754525,2025,regular,2,2025-09-06T16:00:00.000Z,2567,SMU,ACC,fbs,45.0,239,Baylor,Big 12,fbs,48.0,ESPN Bet,-2.5,SMU -2.5,-4.5,65.5,60.5,-150.0,130.0,
256,401752825,2025,regular,2,2025-09-06T16:00:00.000Z,150,Duke,ACC,fbs,19.0,356,Illinois,Big Ten,fbs,45.0,Bovada,2.5,Illinois -2.5,2.5,49.0,50.0,110.0,-130.0,
257,401752825,2025,regular,2,2025-09-06T16:00:00.000Z,150,Duke,ACC,fbs,19.0,356,Illinois,Big Ten,fbs,45.0,ESPN Bet,2.5,Illinois -2.5,2.5,49.5,49.5,115.0,-135.0,
258,401752811,2025,regular,2,2025-09-06T16:00:00.000Z,213,Penn State,Big Ten,fbs,34.0,2229,Florida International,Conference USA,fbs,0.0,Bovada,-42.0,Penn State -42.0,-42.0,53.5,54.5,,,
259,401752811,2025,regular,2,2025-09-06T16:00:00.000Z,213,Penn State,Big Ten,fbs,34.0,2229,Florida International,Conference USA,fbs,0.0,ESPN Bet,-41.5,Penn State -41.5,-41.5,53.5,54.5,,,
260,401752699,2025,regular,3,2025-09-13T23:30:00.000Z,99,LSU,SEC,fbs,20.0,57,Florida,SEC,fbs,10.0,ESPN Bet,-5.5,LSU -5.5,-5.5,47.5,54.5,-210.0,175.0,
261,401752699,2025,regular,3,2025-09-13T23:30:00.000Z,99,LSU,SEC,fbs,20.0,57,Florida,SEC,fbs,10.0,Bovada,-5.0,LSU -5.0,-9.5,47.0,50.5,-360.0,280.0,
262,401752699,2025,regular,3,2025-09-13T23:30:00.000Z,99,LSU,SEC,fbs,20.0,57,Florida,SEC,fbs,10.0,DraftKings,-4.5,LSU -4.5,-5.5,47.5,54.5,-218.0,180.0,
263,401752684,2025,regular,2,2025-09-06T20:15:00.000Z,57,Florida,SEC,fbs,16.0,58,South Florida,American Athletic,fbs,18.0,Bovada,-18.5,Florida -18.5,-18.0,58.0,55.0,-900.0,575.0,
264,401752684,2025,regular,2,2025-09-06T20:15:00.000Z,57,Florida,SEC,fbs,16.0,58,South Florida,American Athletic,fbs,18.0,ESPN Bet,-18.5,Florida -18.5,-16.5,58.5,54.5,-1000.0,600.0,
265,401767256,2025,regular,1,2025-08-29T23:00:00.000Z,2142,Colgate,Patriot,fcs,39.0,2405,Monmouth,CAA,fcs,42.0,ESPN Bet,14.5,Monmouth -14.5,,65.5,,,,
