playerId,firstName_x,lastName_x,position_x,team,name_school,season,firstName_y,lastName_y,position_y,origin,destination,transferDate,rating,stars,eligibility
5149939,Zach,Cody,CB,Coastal Carolina,ZachCodyCoastal Carolina,2026,Zach,Cody,CB,Coastal Carolina,Rice,2026-01-05T21:13:00.000Z,0.83,3.0,Immediate
5150132,Mar'Kel,Porter,RB,Bowling Green,Mar'KelPorterBowling Green,2026,Mar'Kel,Porter,RB,Bowling Green,Northwestern,2026-01-14T15:06:00.000Z,0.85,3.0,Immediate
5150133,Christian,Pritchett,S,Georgia Tech,ChristianPritchettGeorgia Tech,2026,Christian,Pritchett,S,Georgia Tech,Kansas,2026-01-08T01:27:00.000Z,0.85,3.0,Immediate
5150250,Roq,Montgomery,OL,Alabama,RoqMontgomeryAlabama,2026,Roq,Montgomery,IOL,Alabama,Western Kentucky,2026-01-11T00:38:00.000Z,0.86,3.0,Immediate
5150251,Qua,Russaw,DE,Alabama,QuaRussawAlabama,2026,Qua,Russaw,EDGE,Alabama,Ohio State,2026-01-13T00:44:00.000Z,0.93,4.0,Immediate
5150260,Ashton,Ngo,LS,Arkansas,AshtonNgoArkansas,2026,Ashton,Ngo,LS,Arkansas,,2026-01-05T17:28:00.000Z,,,Immediate
5150261,Jabrae,Shaw,DB,Arkansas,JabraeShawArkansas,2026,Jabrae,Shaw,S,Arkansas,,2026-01-02T12:00:00.000Z,,,Immediate
5150263,Anton,Pierce,DB,Arkansas,AntonPierceArkansas,2026,Anton,Pierce,S,Arkansas,,2025-12-31T02:28:00.000Z,,,Immediate
5150264,Aidan,McCowan,DB,Nicholls,AidanMcCowanNicholls,2026,Aidan,McCowan,CB,Nicholls,Georgia Southern,2026-01-28T22:40:00.000Z,0.82,3.0,Immediate
5150271,Joey,Su'a,OL,Arizona State,JoeySu'aArizona State,2026,Joey,Su'a,IOL,Arizona State,,2025-12-03T15:28:00.000Z,,3.0,Immediate
5150277,Jace,Petty,WR,Arkansas,JacePettyArkansas,2026,Jace,Petty,WR,Arkansas,,2026-01-02T12:59:00.000Z,,,Immediate
5150308,Elo,Modozie,DE,Georgia,EloModozieGeorgia,2026,Elo,Modozie,EDGE,Georgia,Purdue,2026-01-19T18:40:00.000Z,0.9,4.0,Immediate
5150313,Kanye,Udoh,RB,Arizona State,KanyeUdohArizona State,2026,Kanye,Udoh,RB,Arizona State,Liberty,2026-01-22T23:16:00.000Z,0.85,3.0,Immediate
5150377,Tyler,Williams,WR,South Florida,TylerWilliamsSouth Florida,2026,Tyler,Williams,WR,South Florida,,2026-01-05T18:44:00.000Z,,4.0,Immediate
5150410,Lance,Heard,OL,Tennessee,LanceHeardTennessee,2026,Lance,Heard,OT,Tennessee,Kentucky,2026-01-10T20:46:00.000Z,0.94,4.0,Immediate
5150418,KK,Smith,WR,Notre Dame,KKSmithNotre Dame,2026,KK,Smith,WR,Notre Dame,Michigan State,2026-01-11T19:14:00.000Z,0.86,3.0,Immediate
5150450,Max,Gilbert,PK,Tennessee,MaxGilbertTennessee,2026,Max,Gilbert,K,Tennessee,Arkansas,2026-01-04T23:48:00.000Z,,,Immediate
5150460,John,Neider,WR,UConn,JohnNeiderUConn,2026,John,Neider,WR,UConn,West Virginia,2026-01-09T15:26:00.000Z,0.86,3.0,Immediate
5150538,Devin,Hyatt,WR,Arizona,DevinHyattArizona,2026,Devin,Hyatt,WR,Arizona,Miami (OH),2026-01-16T21:14:00.000Z,0.85,3.0,Immediate
5150582,Salahadin,Allah,RB,Oregon State,SalahadinAllahOregon State,2026,Salahadin,Allah,RB,Oregon State,Iowa State,2026-01-11T21:14:00.000Z,0.86,3.0,Immediate
5150615,Marcus,McKenzie,CB,BYU,MarcusMcKenzieBYU,2026,Marcus,McKenzie,CB,BYU,Utah State,2026-01-09T20:51:00.000Z,,3.0,Immediate
5150631,Zoom,Esplin,OL,Weber State,ZoomEsplinWeber State,2026,Zoom,Esplin,OT,Weber State,Idaho State,2026-02-01T01:00:00.000Z,,3.0,Immediate
5150633,Jake,Griffin,OL,BYU,JakeGriffinBYU,2026,Jake,Griffin,OT,BYU,Arizona,2026-01-13T03:09:00.000Z,0.85,3.0,Immediate
5150645,Ui,Ale,QB,Troy,UiAleTroy,2026,Ui,Ale,QB,Troy,,2026-01-08T16:16:00.000Z,,,Immediate
5150647,Juwon,Gaston,S,Middle Tennessee,JuwonGastonMiddle Tennessee,2026,Juwon,Gaston,S,Middle Tennessee,,2026-01-13T22:34:00.000Z,,3.0,Immediate
5150678,Kevin,Kalonji,OL,Sam Houston,KevinKalonjiSam Houston,2026,Kevin,Kalonji,OT,Sam Houston,,2026-01-12T20:12:00.000Z,,3.0,Immediate
5150683,Ethan,Carrier,DB,Minnesota,EthanCarrierMinnesota,2026,Ethan,Carrier,S,Minnesota,South Dakota,2026-01-09T16:10:00.000Z,,,Immediate
5150684,Drew,Wilson,LB,Minnesota,DrewWilsonMinnesota,2026,Drew,Wilson,LB,Minnesota,Lafayette,2026-01-19T23:13:00.000Z,,,Immediate
5150777,Ian,Ratliff,P,App State,IanRatliffApp State,2026,Ian,Ratliff,P,App State,North Texas,2026-01-07T23:14:00.000Z,,,Immediate
5150786,Makenzie,McGill II,RB,North Texas,MakenzieMcGill IINorth Texas,2026,Makenzie,McGill II,RB,North Texas,Abilene Christian,2026-01-26T02:00:00.000Z,0.85,3.0,Immediate
5150787,Caden,Yates,LS,North Texas,CadenYatesNorth Texas,2026,Caden,Yates,LS,North Texas,Oklahoma State,2026-01-05T01:48:00.000Z,,,Immediate
5150822,Angel,Toombs,DL,Wisconsin,AngelToombsWisconsin,2026,Angel,Toombs,EDGE,Wisconsin,Jacksonville State,2026-01-11T18:39:00.000Z,,,Immediate
5150834,Destyn,Hill,WR,LSU,DestynHillLSU,2026,Destyn,Hill,WR,LSU,Tulane,2026-01-10T20:33:00.000Z,,4.0,Immediate
5150836,Jaden,Jones,EDGE,Florida State,JadenJonesFlorida State,2026,Jaden,Jones,EDGE,Florida State,Missouri,2026-01-11T03:24:00.000Z,0.86,3.0,Immediate
5150837,Ashlynd,Barker,DB,Florida State,AshlyndBarkerFlorida State,2026,Ashlynd,Barker,S,Florida State,,2025-12-28T19:31:00.000Z,0.93,4.0,Immediate
5150845,Goldie,Lawrence,WR,Florida A&M,GoldieLawrenceFlorida A&M,2026,Goldie,Lawrence,WR,Florida A&M,Coastal Carolina,2026-01-20T03:03:00.000Z,0.84,3.0,Immediate
5150861,Jayden,Dixon-Veal,WR,California,JaydenDixon-VealCalifornia,2026,Jayden,Dixon-Veal,WR,California,,2026-01-17T05:13:00.000Z,,3.0,Immediate
5150882,Caleb,Nitta,OL,Western Kentucky,CalebNittaWestern Kentucky,2026,Caleb,Nitta,IOL,Western Kentucky,Oklahoma,2026-01-05T14:26:00.000Z,0.86,3.0,Immediate
5150904,Cam,Vaughn,WR,West Virginia,CamVaughnWest Virginia,2026,Cam,Vaughn,WR,West Virginia,Miami,2026-01-11T17:46:00.000Z,0.9,4.0,Immediate
5150905,Travis,Franklin Jr.,S,Jacksonville State,TravisFranklin Jr.Jacksonville State,2026,Travis,Franklin Jr.,S,Jacksonville State,Wyoming,2026-01-15T18:23:00.000Z,0.85,3.0,Immediate
5150917,Dee,Newsome,DB,Samford,DeeNewsomeSamford,2026,Dee,Newsome,CB,Samford,Purdue,2026-01-11T13:59:00.000Z,0.85,3.0,Immediate
5150931,Jackson,Veasy,DL,Jacksonville State,JacksonVeasyJacksonville State,2026,Jackson,Veasy,DL,Jacksonville State,,2026-01-12T19:53:00.000Z,,,Immediate
5151012,J'ven,Williams,OL,Penn State,J'venWilliamsPenn State,2026,J'ven,Williams,OT,Penn State,Charlotte,2026-01-11T20:10:00.000Z,0.86,3.0,Immediate
5151022,Kevin,Longstreet,S,USC,KevinLongstreetUSC,2026,Kevin,Longstreet,CB,USC,,2026-01-05T23:44:00.000Z,,,Immediate
5151023,Carter,Schwartz,P,Louisville,CarterSchwartzLouisville,2026,Carter,Schwartz,P,Louisville,Arizona,2026-02-05T01:53:00.000Z,,,Immediate
5151026,James,Glover-Tyson,OL,Louisville,JamesGlover-TysonLouisville,2026,James,Glover-Tyson,OT,Louisville,,2025-12-28T16:19:00.000Z,,,Immediate
5151035,Jai'Lun,Hampton,OL,UT Martin,Jai'LunHamptonUT Martin,2026,Jai'Lun,Hampton,OT,UT Martin,NC State,2026-02-16T22:04:00.000Z,0.85,3.0,Immediate
5151042,Tymere,Burton,LB,Utah State,TymereBurtonUtah State,2026,Tymere,Burton,LB,Utah State,Southeast Missouri State,2026-01-15T01:13:00.000Z,,3.0,Immediate
5151049,PJ,Wilkins,OL,Ole Miss,PJWilkinsOle Miss,2026,PJ,Wilkins,IOL,Ole Miss,Wisconsin,2026-01-07T21:32:00.000Z,0.86,3.0,Immediate
5151076,Daniel,Cobbs,S,Kansas State,DanielCobbsKansas State,2026,Daniel,Cobbs,S,Kansas State,Baylor,2026-01-11T18:50:09.000Z,0.86,3.0,Immediate
5151090,Kendel,Dolby,S,Oklahoma,KendelDolbyOklahoma,2026,Kendel,Dolby,S,Oklahoma,Mississippi State,2026-01-12T21:21:00.000Z,0.86,3.0,Immediate
5151110,J'Shawn,Anderson,RB,Georgia Southern,J'ShawnAndersonGeorgia Southern,2026,J'Shawn,Anderson,RB,Georgia Southern,,2026-01-03T16:17:00.000Z,,,Immediate
5151134,Leavy,Johnson,OL,South Alabama,LeavyJohnsonSouth Alabama,2026,Leavy,Johnson,IOL,South Alabama,North Alabama,2026-01-14T20:55:55.000Z,,,Immediate
5151151,Shea,Freibaum,LS,Oklahoma State,SheaFreibaumOklahoma State,2026,Shea,Freibaum,LS,Oklahoma State,Texas A&M,2025-09-28T05:00:00.000Z,,,Immediate
5151157,Jarrett,Henry,OL,Oklahoma State,JarrettHenryOklahoma State,2026,Jarrett,Henry,IOL,Oklahoma State,UTSA,2026-01-11T19:25:00.000Z,0.83,3.0,Immediate
5151163,Derrick,Carroll,RB,TCU,DerrickCarrollTCU,2026,Derrick,Carroll,RB,TCU,,2026-01-08T21:34:00.000Z,,,Immediate
5151193,Marcus,Vinson,TE,New Mexico,MarcusVinsonNew Mexico,2026,Marcus,Vinson,TE,New Mexico,Florida Atlantic,2026-01-14T19:36:00.000Z,0.83,3.0,Immediate
5151201,Dakerric,Hobbs,CB,New Mexico State,DakerricHobbsNew Mexico State,2026,Dakerric,Hobbs,CB,New Mexico State,,2026-01-07T16:37:00.000Z,,3.0,Immediate
5151218,Lucian,Anderson III,QB,Bowling Green,LucianAnderson IIIBowling Green,2026,Lucian,Anderson III,QB,Bowling Green,South Carolina,2026-01-16T17:37:00.000Z,0.85,3.0,Immediate
5151274,Drayden,Dickmann,WR,Rice,DraydenDickmannRice,2026,Drayden,Dickmann,WR,Rice,Wake Forest,2026-01-10T22:32:00.000Z,0.85,3.0,Immediate
5151276,Landon,Ransom-Goelz,WR,Rice,LandonRansom-GoelzRice,2026,Landon,Ransom-Goelz,WR,Rice,Montana,2026-01-24T05:33:00.000Z,,3.0,Immediate
5151284,Ty,Morris,LB,Rice,TyMorrisRice,2026,Ty,Morris,LB,Rice,Rutgers,2026-01-08T21:23:00.000Z,0.85,3.0,Immediate
5151319,Nnanna,Anyanwu,DE,UTSA,NnannaAnyanwuUTSA,2026,Nnanna,Anyanwu,EDGE,UTSA,Virginia,2026-01-09T16:39:00.000Z,0.87,3.0,Immediate
5151335,Noah,McNeal-Franklin,LB,San José State,NoahMcNeal-FranklinSan José State,2026,Noah,McNeal-Franklin,LB,San José State,,2026-01-17T05:19:00.000Z,,3.0,Immediate
5151337,Isiah,Revis,DB,San José State,IsiahRevisSan José State,2026,Isiah,Revis,S,San José State,,2026-01-14T15:23:00.000Z,,3.0,Immediate
5151340,Charlie,Leota,DL,Texas State,CharlieLeotaTexas State,2026,Charlie,Leota,DL,Texas State,,2026-01-16T15:50:00.000Z,,2.0,Immediate
5151347,Dylan,Hampsten,DL,Sacramento State,DylanHampstenSacramento State,2026,Dylan,Hampsten,EDGE,Sacramento State,Fresno State,2026-01-10T04:10:00.000Z,0.83,3.0,Immediate
5151353,Prince,Strachan,WR,USC,PrinceStrachanUSC,2026,Prince,Strachan,WR,USC,West Virginia,2026-01-05T02:21:00.000Z,0.86,3.0,Immediate
5151374,Charles,McCartherens,CB,Buffalo,CharlesMcCartherensBuffalo,2026,Charles,McCartherens,CB,Buffalo,Marshall,2026-01-10T02:47:00.000Z,,2.0,Immediate
5151386,Jett,Vincent,S,Colorado State,JettVincentColorado State,2026,Jett,Vincent,ATH,Colorado State,Wyoming,2026-01-06T15:35:00.000Z,,3.0,Immediate
5151405,Jaceon,Doss,WR,Towson,JaceonDossTowson,2026,Jaceon,Doss,WR,Towson,Nevada,2026-01-08T17:47:00.000Z,,3.0,Immediate
5151406,Artis,Cole,WR,Rice,ArtisColeRice,2026,Artis,Cole,WR,Rice,,2026-01-14T14:54:00.000Z,,2.0,Immediate
5151421,Ezra,Christensen,DL,New Mexico State,EzraChristensenNew Mexico State,2026,Ezra,Christensen,DL,New Mexico State,Colorado,2026-01-10T06:00:20.000Z,0.86,3.0,Immediate
5151456,Malaki,Te'o,LB,Coastal Carolina,MalakiTe'oCoastal Carolina,2026,Malaki,Te'o,LB,Coastal Carolina,,2026-01-05T19:27:00.000Z,,,Immediate
5151462,Freddie,Pelling,OL,Campbell,FreddiePellingCampbell,2026,Freddie,Pelling,OT,Campbell,West Georgia,2026-01-29T16:15:00.000Z,,3.0,Immediate
5151508,Michael,Jimmar,OL,Northern Illinois,MichaelJimmarNorthern Illinois,2026,Michael,Jimmar,OT,Northern Illinois,,2025-12-25T03:11:00.000Z,,3.0,Immediate
5151511,Filip,Maciorowski,LB,Northern Illinois,FilipMaciorowskiNorthern Illinois,2026,Filip,Maciorowski,LB,Northern Illinois,Cincinnati,2026-01-08T18:00:00.000Z,0.85,3.0,Immediate
5151522,Daniel,Vuckovic,P,Northern Illinois,DanielVuckovicNorthern Illinois,2026,Daniel,Vuckovic,P,Northern Illinois,Arkansas State,2026-01-14T17:25:00.000Z,,,Immediate
5151538,Boaz,Stanley,OL,South Carolina,BoazStanleySouth Carolina,2026,Boaz,Stanley,IOL,South Carolina,Purdue,2026-01-08T04:14:00.000Z,0.88,3.0,Immediate
5151551,Ashton,Coker,DT,UTEP,AshtonCokerUTEP,2026,Ashton,Coker,DL,UTEP,,2026-01-15T18:11:19.000Z,,3.0,Withdrawn
5151553,Nick,Morrow,OL,California,NickMorrowCalifornia,2026,Nick,Morrow,OT,California,Kansas,2026-01-09T15:03:00.000Z,0.86,3.0,Immediate
5151609,Everett,Hunter,TE,Nicholls,EverettHunterNicholls,2026,Everett,Hunter,TE,Nicholls,South Alabama,2026-01-12T21:49:00.000Z,0.82,3.0,Immediate
5151618,Kirk,Francis,QB,Tulsa,KirkFrancisTulsa,2026,Kirk,Francis,QB,Tulsa,Texas Tech,2026-01-14T05:18:00.000Z,0.83,3.0,Immediate
5151623,Angus,Davies,P,Tulsa,AngusDaviesTulsa,2026,Angus,Davies,P,Tulsa,California,2026-01-16T16:32:00.000Z,,,Immediate
5151664,Kyle,McKinney,S,UAB,KyleMcKinneyUAB,2026,Kyle,McKinney,S,UAB,,2026-01-03T19:44:00.000Z,,,Immediate
5151689,Julian,Allen,WR,Toledo,JulianAllenToledo,2026,Julian,Allen,WR,Toledo,UConn,2026-01-24T07:57:00.000Z,0.82,3.0,Immediate
5151696,RJ,Johnson III,QB,Florida A&M,RJJohnson IIIFlorida A&M,2026,RJ,Johnson III,QB,Florida A&M,Massachusetts,2026-01-17T20:26:00.000Z,0.8,3.0,Immediate
5151804,Odera,Orizu,DE,NC State,OderaOrizuNC State,2026,Odera,Orizu,EDGE,NC State,UConn,2026-01-24T20:06:00.000Z,0.8,3.0,Immediate
5151824,Wallace,Unamba,OL,Virginia,WallaceUnambaVirginia,2026,Wallace,Unamba,OT,Virginia,,2026-01-12T23:02:00.000Z,0.85,3.0,Immediate
5151827,Robert,Hammond III,PK,Toledo,RobertHammond IIIToledo,2026,Robert,Hammond III,K,Toledo,Kansas State,2026-01-07T20:31:00.000Z,,,Immediate
5151854,Jayden,Fuller,LB,Miami (OH),JaydenFullerMiami (OH),2026,Jayden,Fuller,LB,Miami (OH),South Carolina State,2026-02-04T14:08:00.000Z,,3.0,Immediate
5151890,Troy,Petz,P,Washington State,TroyPetzWashington State,2026,Troy,Petz,P,Washington State,,2026-01-07T16:12:00.000Z,,,Immediate
5151892,Ja'Kobi,Jackson,RB,Florida,Ja'KobiJacksonFlorida,2026,Ja'Kobi,Jackson,RB,Florida,Ohio State,2026-01-15T20:45:00.000Z,0.88,3.0,Immediate
5151897,Jackson,Wade,WR,Florida,JacksonWadeFlorida,2026,Jackson,Wade,WR,Florida,Boston College,2026-01-05T19:34:00.000Z,0.85,3.0,Immediate
5151898,Brian,Green Jr.,WR,Georgia Southern,BrianGreen Jr.Georgia Southern,2026,Brian,Green Jr.,WR,Georgia Southern,,2026-01-07T16:18:00.000Z,,,Immediate
5151949,Trenton Alan,Yowe,CB,Arkansas State,Trenton AlanYoweArkansas State,2026,Trenton Alan,Yowe,CB,Arkansas State,,2025-12-28T17:55:00.000Z,,3.0,Immediate
5151950,Nate,Johnson,EDGE,Missouri,NateJohnsonMissouri,2026,Nate,Johnson,EDGE,Missouri,Auburn,2026-01-10T18:59:00.000Z,0.88,3.0,Immediate
5151954,Zahn,Coakley,WR,App State,ZahnCoakleyApp State,2026,Zahn,Coakley,WR,App State,UTSA,2026-01-16T06:00:00.000Z,0.8,3.0,Immediate
5151966,Jailen,Butler,TE,Old Dominion,JailenButlerOld Dominion,2026,Jailen,Butler,TE,Old Dominion,Kansas,2026-01-09T19:32:00.000Z,0.87,3.0,Immediate
5151976,Reymello,Murphy,WR,UConn,ReymelloMurphyUConn,2026,Reymello,Murphy,WR,UConn,,2026-01-13T15:34:00.000Z,,,Immediate
5151980,Arkel,Anugwom,OL,Alabama,ArkelAnugwomAlabama,2026,Arkel,Anugwom,OT,Alabama,Northwestern,2026-01-10T18:31:00.000Z,0.86,3.0,Immediate
5152021,Jerry,Lawson,DT,Louisville,JerryLawsonLouisville,2026,Jerry,Lawson,DL,Louisville,Oklahoma State,2026-01-05T23:13:00.000Z,0.88,3.0,Immediate
5152045,Malachi,Henry,WR,Central Arkansas,MalachiHenryCentral Arkansas,2026,Malachi,Henry,WR,Central Arkansas,Cincinnati,2026-01-09T20:56:00.000Z,0.83,3.0,Immediate
5152091,Racin,Delgatty,OL,Cal Poly,RacinDelgattyCal Poly,2026,Racin,Delgatty,IOL,Cal Poly,Alabama,2026-01-16T23:27:00.000Z,0.87,3.0,Immediate
5152135,Tylin,Jackson,DE,Eastern Washington,TylinJacksonEastern Washington,2026,Tylin,Jackson,EDGE,Eastern Washington,UAB,2026-01-12T19:30:00.000Z,0.85,3.0,Immediate
5152136,Jirah,Leaupepetele,DT,Eastern Washington,JirahLeaupepeteleEastern Washington,2026,Jirah,Leaupepetele,DL,Eastern Washington,Washington State,2026-01-15T06:00:00.000Z,0.84,3.0,Immediate
5152190,Kai,Wallin,LB,Oregon State,KaiWallinOregon State,2026,Kai,Wallin,EDGE,Oregon State,San Diego State,2026-01-05T18:10:00.000Z,,3.0,Immediate
5152194,Grant,Seagren,OL,Oklahoma State,GrantSeagrenOklahoma State,2026,Grant,Seagren,OT,Oklahoma State,Northwestern,2026-01-08T15:06:29.000Z,0.86,3.0,Immediate
5152198,Tyrecus,Davis,CB,Colorado,TyrecusDavisColorado,2026,Tyrecus,Davis,CB,Colorado,,2026-01-05T18:52:00.000Z,,3.0,Immediate
5152199,Ethan,Day,DE,North Texas,EthanDayNorth Texas,2026,Ethan,Day,DL,North Texas,Utah,2026-01-06T19:42:00.000Z,0.87,3.0,Immediate
5152213,Leon,Bell,OL,California,LeonBellCalifornia,2026,Leon,Bell,OT,California,Colorado,2026-01-17T18:30:00.000Z,0.89,3.0,Immediate
5152227,Kalil,Alexander,DE,Texas State,KalilAlexanderTexas State,2026,Kalil,Alexander,EDGE,Texas State,,2026-01-08T15:01:00.000Z,,3.0,Immediate
5152229,Bobby,Crosby,S,Texas State,BobbyCrosbyTexas State,2026,Bobby,Crosby,S,Texas State,,2026-01-08T16:27:00.000Z,,3.0,Immediate
5152253,Precious,Ekeh,OL,Central Connecticut,PreciousEkehCentral Connecticut,2026,Precious,Ekeh,IOL,Central Connecticut,Kennesaw State,2026-01-21T17:54:00.000Z,0.85,3.0,Immediate
5152266,Gavin,Willis,LB,Charlotte,GavinWillisCharlotte,2026,Gavin,Willis,LB,Charlotte,,2026-01-06T19:01:00.000Z,,,Withdrawn
5152288,Xavier,Allen,OL,Bucknell,XavierAllenBucknell,2026,Xavier,Allen,OT,Bucknell,Memphis,2026-01-13T23:28:00.000Z,0.82,3.0,Immediate
5152347,Adam,Zouagui,PK,South Florida,AdamZouaguiSouth Florida,2026,Adam,Zouagui,K,South Florida,Kentucky,2026-01-11T03:24:00.000Z,0.83,3.0,Immediate
5152410,Scooter,Jackson,DB,UCLA,ScooterJacksonUCLA,2026,Scooter,Jackson,S,UCLA,,2026-01-13T20:26:59.000Z,0.86,3.0,Withdrawn
5152411,Skyler,Cassel,QB,Utah Tech,SkylerCasselUtah Tech,2026,Skyler,Cassel,QB,Utah Tech,Central Washington,2026-01-11T16:20:00.000Z,,2.0,Immediate
5152513,Brodrick,Stewart,DL,Tarleton State,BrodrickStewartTarleton State,2026,Brodrick,Stewart,DL,Tarleton State,Louisiana,2026-01-13T18:14:00.000Z,0.84,3.0,Immediate
5152600,Reed,Swanson,WR,Colgate,ReedSwansonColgate,2026,Reed,Swanson,WR,Colgate,Boston College,2026-01-09T00:26:00.000Z,0.87,3.0,Immediate
5152628,Quincy,Briggs,CB,Georgetown,QuincyBriggsGeorgetown,2026,Quincy,Briggs,CB,Georgetown,,2025-11-27T15:36:00.000Z,0.83,3.0,Immediate
5152632,Bijay,Boldin,S,Georgetown,BijayBoldinGeorgetown,2026,Bijay,Boldin,S,Georgetown,,2025-12-23T16:54:00.000Z,0.84,3.0,Immediate
5152637,GianCarlo,Rufo,LB,Georgetown,GianCarloRufoGeorgetown,2026,GianCarlo,Rufo,LB,Georgetown,USC,2026-02-06T23:34:00.000Z,0.8,3.0,Immediate
5152639,Cooper,Blomstrom,LB,Georgetown,CooperBlomstromGeorgetown,2026,Cooper,Blomstrom,EDGE,Georgetown,Arizona,2026-01-06T17:52:00.000Z,0.85,3.0,Immediate
5152660,Avery,Jones,DB,Lafayette,AveryJonesLafayette,2026,Avery,Jones,S,Lafayette,Northern Illinois,2026-01-08T02:03:00.000Z,0.84,3.0,Immediate
5152672,Darson,Jeanty,LB,Lafayette,DarsonJeantyLafayette,2026,Darson,Jeanty,S,Lafayette,Sacramento State,2026-01-23T05:53:00.000Z,0.83,3.0,Immediate
5152674,Davis,Oliver-Goodwin,DB,Lafayette,DavisOliver-GoodwinLafayette,2026,Davis,Oliver-Goodwin,S,Lafayette,,2025-12-31T16:48:00.000Z,,,Immediate
5152685,Jaylon,Joseph,LB,Lafayette,JaylonJosephLafayette,2026,Jaylon,Joseph,EDGE,Lafayette,Temple,2026-01-08T21:42:00.000Z,,,Immediate
5152717,Mason,Humphrey,WR,Lehigh,MasonHumphreyLehigh,2026,Mason,Humphrey,WR,Lehigh,North Carolina,2026-01-11T20:10:00.000Z,0.86,3.0,Immediate
5152780,Spencer,Elliott,DL,Portland State,SpencerElliottPortland State,2026,Spencer,Elliott,EDGE,Portland State,Hawai'i,2026-01-11T21:00:00.000Z,,2.0,Immediate
5152783,Kristian,Ingman,TE,Portland State,KristianIngmanPortland State,2026,Kristian,Ingman,TE,Portland State,Arizona State,2026-01-10T01:03:00.000Z,0.84,3.0,Immediate
5152798,Anta'Veon,McKenzie,S,Sacramento State,Anta'VeonMcKenzieSacramento State,2026,Anta'Veon,McKenzie,S,Sacramento State,UAB,2026-01-12T19:32:00.000Z,0.83,3.0,Immediate
5152803,Derek,Houston,LB,Sacramento State,DerekHoustonSacramento State,2026,Derek,Houston,LB,Sacramento State,,2025-12-29T23:37:00.000Z,,3.0,Immediate
5152808,DeSean,Watts,DL,Sacramento State,DeSeanWattsSacramento State,2026,DeSean,Watts,DL,Sacramento State,Washington,2026-01-06T20:25:00.000Z,0.85,3.0,Immediate
5152813,Jose,Soto,OL,Sacramento State,JoseSotoSacramento State,2026,Jose,Soto,IOL,Sacramento State,Colorado,2026-01-09T14:53:00.000Z,0.84,3.0,Immediate
5152815,Danny,Scudero,WR,San José State,DannyScuderoSan José State,2026,Danny,Scudero,WR,San José State,Colorado,2026-01-04T13:32:00.000Z,0.87,3.0,Immediate
5152839,Jaylen,King,QB,Florida State,JaylenKingFlorida State,2026,Jaylen,King,QB,Florida State,Mercer,2026-02-04T14:16:00.000Z,0.83,3.0,Immediate
5152860,Luke,Rector,OL,Gardner-Webb,LukeRectorGardner-Webb,2026,Luke,Rector,IOL,Gardner-Webb,Toledo,2026-01-09T14:02:24.000Z,0.84,3.0,Immediate
5153060,Ashton,Paine,DB,South Dakota,AshtonPaineSouth Dakota,2026,Ashton,Paine,S,South Dakota,Montana,2026-01-24T05:31:00.000Z,,2.0,Immediate
5153062,Jack,Janikowski,DE,Washington State,JackJanikowskiWashington State,2026,Jack,Janikowski,EDGE,Washington State,Iowa State,2026-01-09T02:42:00.000Z,0.86,3.0,Immediate
5153069,Luke,Leighton,TE,Washington State,LukeLeightonWashington State,2026,Luke,Leighton,TE,Washington State,Cal Poly,2026-02-04T05:02:00.000Z,,3.0,Immediate
5153131,Darrell,Prater,DL,Jacksonville State,DarrellPraterJacksonville State,2026,Darrell,Prater,DL,Jacksonville State,Illinois,2026-01-21T16:36:41.000Z,0.86,3.0,Immediate
5153154,Tyler,Robles,PK,Texas State,TylerRoblesTexas State,2026,Tyler,Robles,K,Texas State,Washington,2026-01-07T21:07:00.000Z,,,Immediate
5153257,Maddox,Marcellus,LB,Virginia,MaddoxMarcellusVirginia,2026,Maddox,Marcellus,LB,Virginia,,2026-01-02T17:01:00.000Z,,,Immediate
5153258,Jacob,Baker,P,Eastern Kentucky,JacobBakerEastern Kentucky,2026,Jacob,Baker,P,Eastern Kentucky,Louisville,2026-01-08T06:41:00.000Z,,,Immediate
5153263,Jakob,Dixon,WR,Eastern Kentucky,JakobDixonEastern Kentucky,2026,Jakob,Dixon,WR,Eastern Kentucky,Louisville,2026-01-12T21:52:00.000Z,0.83,3.0,Immediate
5153285,Joshua,Brooks,OL,Robert Morris,JoshuaBrooksRobert Morris,2026,Joshua,Brooks,IOL,Robert Morris,Tennessee Tech,2026-01-18T00:08:59.000Z,,,Immediate
5153318,A.J.,Little,WR,Chattanooga,A.J.LittleChattanooga,2026,A.J.,Little,WR,Chattanooga,Southern Miss,2026-01-22T18:30:00.000Z,0.84,3.0,Immediate
5153340,Ray,Coney,LB,Tulsa,RayConeyTulsa,2026,Ray,Coney,LB,Tulsa,Texas A&M,2026-01-04T19:06:00.000Z,0.86,3.0,Immediate
5153369,Ja'Keith,Hamilton,WR,Furman,Ja'KeithHamiltonFurman,2026,Ja'Keith,Hamilton,WR,Furman,East Carolina,2026-01-05T17:26:00.000Z,,,Immediate
5153387,Brody,Balliew,OL,West Georgia,BrodyBalliewWest Georgia,2026,Brody,Balliew,OT,West Georgia,Mercer,2026-01-16T22:18:00.000Z,0.8,3.0,Immediate
5153399,Adjatay,Dabbs,WR,Mercer,AdjatayDabbsMercer,2026,Adjatay,Dabbs,WR,Mercer,Toledo,2026-01-08T20:36:09.000Z,0.85,3.0,Immediate
